,name,github_id,dockerhub_id,pypi_id,npm_id,helm_id,brew_id,apt_id,yum_id,maven_id,category,github_url,homepage,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,pypi_url,license,pypi_latest_release_published_at,dependent_project_count,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,show,projectrank_placing,gem_id,conda_id,go_id,conda_url,conda_latest_release_published_at,github_dependent_project_count,pkg_id,cran_id,conda_dependent_project_count,github_release_downloads,zypper_id,yarn_id,docs_url,dockerhub,nuget_id,snap_id,dotnet_id,cargo_id,gitlab_id
33,OrientDB,orientechnologies/orientdb,orientdb,pyorient,orientjs,incubator/orientdb,,,,com.orientechnologies:orientdb-core,data-storage,https://github.com/orientechnologies/orientdb,https://github.com/orientechnologies/orientdb,2012-12-09 20:33:47+00:00,2019-11-06 14:24:09+00:00,2019-11-06 14:22:58+00:00,795,1428.0,6905.0,4130,15066.0,2019-11-04 09:28:05.210000+00:00,3.0.8,156.0,"OrientDB is the most versatile DBMS supporting Graph, Document,..",174.0,32,https://pypi.org/project/pyorient,Apache-2.0,2017-04-29 20:38:11+00:00,1212.0,40.0,3496.0,137657.0,https://www.npmjs.com/package/orientjs,2019-11-04 09:28:05.210000+00:00,200.0,18398.0,https://search.maven.org/artifact/com.orientechnologies/orientdb-core,2019-07-03 00:00:00+00:00,636.0,https://hub.docker.com/r/_/orientdb,2019-10-19 09:41:03.522189+00:00,121.0,9608338.0,True,2,,,,,,336.0,,,,,,,,,,,,,
34,Kibana,elastic/kibana,kibana,,,,,,,,data-viz,https://github.com/elastic/kibana,https://github.com/elastic/kibana,2013-01-26 04:00:59+00:00,2019-11-09 19:08:04+00:00,2019-11-08 14:59:48+00:00,5172,5477.0,14198.0,14842,28767.0,2019-10-31 16:33:47+00:00,7.4.2,13.0,Your window into the Elastic Stack.,480.0,31,,Apache-2.0,,5.0,,,872188.0,,,,,,,,https://hub.docker.com/r/_/kibana,2019-11-01 05:17:48.157173+00:00,1623.0,71519476.0,True,1,,,,,,5.0,,,,,,,https://www.elastic.co/guide/en/kibana/current/index.html,,,,,,
35,ArangoDB,arangodb/arangodb,arangodb,pyarango,arangojs,,arangodb,,,com.arangodb:arangodb-java-driver,data-storage,https://github.com/arangodb/arangodb,https://github.com/arangodb/arangodb,2011-10-26 06:42:00+00:00,2019-11-09 13:31:08+00:00,2019-11-08 18:54:02+00:00,574,529.0,2975.0,8955,45279.0,2019-09-05 00:00:00+00:00,6.2.0,90.0,ArangoDB is a native multi-model database with flexible data models..,122.0,31,https://pypi.org/project/pyarango,Apache-2.0,2019-10-30 05:43:28+00:00,553.0,9.0,7713.0,189310.0,https://www.npmjs.com/package/arangojs,2019-08-30 15:25:31.694000+00:00,416.0,21618.0,https://search.maven.org/artifact/com.arangodb/arangodb-java-driver,2019-09-05 00:00:00+00:00,128.0,https://hub.docker.com/r/_/arangodb,2019-11-09 01:13:32.004034+00:00,168.0,15517965.0,True,3,,,github.com/arangodb/go-driver,,,,,,,,,arangojs,,,,,,,
36,ClickHouse,ClickHouse/ClickHouse,yandex/clickhouse-server,clickhouse-driver,clickhouse,,,,,,data-storage,https://github.com/ClickHouse/ClickHouse,https://github.com/ClickHouse/ClickHouse,2016-06-02 08:28:18+00:00,2019-11-09 20:51:23+00:00,2019-11-09 13:38:15+00:00,1535,1120.0,2174.0,8906,31135.0,2019-09-20 18:39:17+00:00,0.1.1,33.0,ClickHouse is a free analytics DBMS for big data.,472.0,31,https://pypi.org/project/clickhouse-driver,Apache-2.0,2019-09-20 18:39:17+00:00,24.0,18.0,42404.0,131487.0,https://www.npmjs.com/package/clickhouse,2018-11-04 15:00:17.258000+00:00,6.0,4987.0,,,,https://hub.docker.com/r/yandex/clickhouse-server,2019-11-08 21:46:43.005858+00:00,192.0,3447964.0,True,3,,,github.com/kshvakov/clickhouse,,,,,,,,,,,,,,,,
37,Ignite,apache/ignite,apacheignite/ignite,pyignite,apache-ignite-client,stable/ignite,,,,org.apache.ignite:ignite-core,data-storage,https://github.com/apache/ignite,https://github.com/apache/ignite,2015-02-19 08:00:05+00:00,2019-11-09 18:27:45+00:00,2019-11-08 15:54:02+00:00,1364,442.0,,2892,26366.0,2018-12-10 21:06:23.011000+00:00,1.0.0,20.0,"Memory-centric distributed database, caching and processing platform..",317.0,31,https://pypi.org/project/pyignite,Apache-2.0,2018-11-23 21:14:09+00:00,457.0,,1354.0,168113.0,https://www.npmjs.com/package/apache-ignite-client,2018-12-10 21:06:23.011000+00:00,,314.0,https://search.maven.org/artifact/org.apache.ignite/ignite-core,2018-07-10 11:55:25+00:00,456.0,https://hub.docker.com/r/apacheignite/ignite,2019-09-19 11:49:00.545453+00:00,56.0,9487395.0,True,3,,,,,,1.0,,,,,,,,,,,,,
38,Atom,atom/atom,,,,,,,,,dev-environments,https://github.com/atom/atom,https://github.com/atom/atom,2012-01-20 18:18:21+00:00,2019-11-08 18:45:22+00:00,2019-11-08 18:44:55+00:00,13253,587.0,14737.0,50359,37303.0,2019-10-23 15:30:27+00:00,1.41.0,100.0,The hackable text editor.,537.0,30,,MIT,,,,,182419.0,,,,,,,,,,,,True,2,,,,,,,,,,4560488.0,,,,,,,,,
39,Cassandra,apache/cassandra,cassandra,cassandra-driver,cassandra-driver,incubator/cassandra,,,,com.datastax.oss:java-driver-core,data-storage,https://github.com/apache/cassandra,https://github.com/apache/cassandra,2009-05-21 02:10:09+00:00,2019-11-08 16:24:20+00:00,2019-11-07 18:47:16+00:00,2456,157.0,,6593,,2019-11-06 19:44:55+00:00,3.20.1,65.0,"Distributed, wide column store, NoSQL database designed to handle..",395.0,30,https://pypi.org/project/cassandra-driver,Apache-2.0,2019-11-06 19:44:55+00:00,2462.0,1164.0,260735.0,1058915.0,https://www.npmjs.com/package/cassandra-driver,2019-11-06 10:57:07.329000+00:00,1298.0,129917.0,,,,https://hub.docker.com/r/_/cassandra,2019-10-31 21:38:59.660634+00:00,1048.0,84201254.0,True,3,cassandra-driver,,github.com/gocql/gocql,,,,,,,,,,,,,,,,
40,Eclipse Che,eclipse/che,eclipse/che,,,,,,,org.eclipse.che:bootstrapper,dev-environments,https://github.com/eclipse/che,https://github.com/eclipse/che,2015-03-26 15:31:01+00:00,2019-11-09 17:19:05+00:00,2019-11-09 07:50:54+00:00,1075,970.0,7874.0,5924,8264.0,2019-09-20 00:00:00+00:00,6.19.6,18.0,Eclipse Che: Next-generation Eclipse IDE. Open source workspace..,164.0,30,,EPL-2.0,,74.0,,,69950.0,,,,,https://search.maven.org/artifact/org.eclipse.che/bootstrapper,2019-07-05 00:00:00+00:00,2.0,https://hub.docker.com/r/eclipse/che,2019-07-14 19:04:24.994993+00:00,133.0,3917214.0,True,2,,,,,,72.0,,,,,,,,,,,,,
41,JupyterHub,jupyterhub/jupyterhub,jupyterhub/jupyterhub,jupyterhub,,,,,,,dev-environments,https://github.com/jupyterhub/jupyterhub,https://github.com/jupyterhub/jupyterhub,2014-06-12 23:22:10+00:00,2019-11-10 01:16:02+00:00,2019-11-05 09:32:14+00:00,1227,362.0,1264.0,5387,3843.0,2019-05-03 14:13:53+00:00,1.0.0,35.0,Multi-user server for Jupyter notebooks.,183.0,30,https://pypi.org/project/jupyterhub,BSD-3-Clause,2019-05-03 14:13:53+00:00,1101.0,452.0,,15799.0,,,,,,,,https://hub.docker.com/r/jupyterhub/jupyterhub,2019-05-03 14:35:42.266125+00:00,224.0,1026989.0,True,2,,,,,,649.0,,,,,,,,,,,,,
42,Graphite,graphite-project/graphite-web,graphiteapp/graphite-statsd,,,kiwigrid/graphite,,,,,data-storage,https://github.com/graphite-project/graphite-web,https://github.com/graphite-project/graphite-web,2012-05-07 21:30:55+00:00,2019-10-29 03:37:56+00:00,2019-10-24 10:01:42+00:00,1170,351.0,704.0,4802,4023.0,2019-10-24 21:23:32+00:00,1.1.6,15.0,A highly scalable real-time graphing system.,411.0,30,,Apache-2.0,,45.0,,,70947.0,,,,,,,,https://hub.docker.com/r/graphiteapp/graphite-statsd,2019-10-24 22:03:16.678471+00:00,69.0,6385271.0,True,3,,,,,,45.0,,,,,,,,,,,,,
43,H2O,h2oai/h2o-3,,h2o,,,,,,,ml-platforms,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,2014-03-03 16:08:07+00:00,2019-11-09 08:49:49+00:00,2019-11-09 08:49:21+00:00,1618,98.0,,4433,25799.0,,,93.0,Open Source Fast Scalable Machine Learning Platform For Smarter..,184.0,30,https://pypi.org/project/h2o,Apache-2.0,2019-10-29 16:08:57+00:00,255.0,48.0,72809.0,72809.0,,,,,,,,,,,,True,1,,,,,,207.0,,h2o,,,,,,,,,,,
44,TensorFlow Serving,tensorflow/serving,tensorflow/serving,tensorflow-serving-api,,,,tensorflow-model-server,,,model-deployment,https://github.com/tensorflow/serving,https://github.com/tensorflow/serving,2016-01-26 21:48:20+00:00,2019-11-09 14:03:14+00:00,2019-11-09 14:03:07+00:00,1528,32.0,985.0,4023,4589.0,2019-10-21 21:25:45+00:00,2.0.0,35.0,"A flexible, high-performance serving system for machine learning..",142.0,30,https://pypi.org/project/tensorflow-serving-api,Apache-2.0,2019-10-09 04:44:08+00:00,58.0,58.0,671383.0,848656.0,,,,,,,,https://hub.docker.com/r/tensorflow/serving,2019-11-09 07:55:21.218394+00:00,67.0,8154560.0,True,1,,,,,,,,,,,,,https://www.tensorflow.org/tfx/guide/serving,,,,,,
45,Impala,cloudera/Impala,,impyla,,,,,,,data-integration,https://github.com/cloudera/Impala,https://github.com/cloudera/Impala,2012-10-18 17:12:11+00:00,2019-11-08 00:09:50+00:00,2019-06-26 09:14:06+00:00,810,21.0,,2224,3065.0,2019-11-08 00:09:50+00:00,0.16.1,29.0,"Lightning-fast, distributed SQL queries for petabytes of data stored..",168.0,30,https://pypi.org/project/impyla,Apache-2.0,2019-11-08 00:09:50+00:00,540.0,540.0,98477.0,98477.0,,,,,,,,,,,,True,2,,,,,,,,,,,,,,,,,,,
46,TinkerPop Gremlin,apache/tinkerpop,,gremlinpython,gremlin,,,,,org.apache.tinkerpop:gremlin-core,data-integration,https://github.com/apache/tinkerpop,https://github.com/apache/tinkerpop,2015-02-07 08:00:05+00:00,2019-11-10 01:48:56+00:00,2019-11-09 12:04:57+00:00,498,15.0,,979,15947.0,2019-08-09 13:19:56.206000+00:00,3.4.3,44.0,Apache TinkerPop - a graph computing framework.,151.0,30,https://pypi.org/project/gremlinpython,Apache-2.0,2019-08-09 13:18:37+00:00,663.0,150.0,74251.0,91554.0,https://www.npmjs.com/package/gremlin,2019-08-09 13:19:56.206000+00:00,86.0,17303.0,https://search.maven.org/artifact/org.apache.tinkerpop/gremlin-core,2018-05-08 18:09:43+00:00,232.0,,,,,True,2,,,github.com/northwesternmutual/grammes,,,195.0,,,,,,,,,,,,,
47,Netdata,netdata/netdata,netdata/netdata,,,,,,,,others,https://github.com/netdata/netdata,https://github.com/netdata/netdata,2013-06-17 18:39:10+00:00,2019-11-10 00:49:49+00:00,2019-11-09 16:14:37+00:00,3817,617.0,3660.0,42460,9205.0,2019-10-18 16:17:10+00:00,1.18.1,26.0,"Real-time performance monitoring, done right! https://my-netdata.io/.",343.0,29,,GPL-3.0,,,,,951175.0,,,,,,,,https://hub.docker.com/r/netdata/netdata,2019-11-09 16:11:29.541222+00:00,116.0,72704295.0,True,1,,,,,,,,,,348200.0,,,,,,,,,
48,Metabase,metabase/metabase,metabase/metabase,,,table/metabase,,,,,business-intelligence,https://github.com/metabase/metabase,https://github.com/metabase/metabase,2015-02-02 19:25:47+00:00,2019-11-09 03:06:38+00:00,2019-11-08 23:27:56+00:00,2323,2093.0,4351.0,17674,18570.0,2019-11-09 01:18:14+00:00,0.33.5,96.0,"The simplest, fastest way to get business intelligence and analytics..",221.0,29,,AGPL-3.0,,1.0,,,482625.0,,,,,,,,https://hub.docker.com/r/metabase/metabase,2019-11-09 01:07:44.216326+00:00,153.0,27508592.0,True,1,,,,,,1.0,,,,1027.0,,,https://www.metabase.com/docs/latest/,,,,,,
49,Apollo,ApolloAuto/apollo,apolloauto/apollo,,,,,,,,others,https://github.com/ApolloAuto/apollo,https://github.com/ApolloAuto/apollo,2017-07-04 19:03:31+00:00,2019-11-09 04:11:02+00:00,2019-11-09 04:11:00+00:00,5191,474.0,1522.0,15326,14456.0,2019-06-29 15:09:14+00:00,5.0.0,7.0,An open autonomous driving platform.,287.0,29,,Apache-2.0,,,,,61149.0,,,,,,,,https://hub.docker.com/r/apolloauto/apollo,2019-10-31 21:17:28.427914+00:00,34.0,1678263.0,True,1,,,,,,,,,,33963.0,,,,,,,,,
50,Glances,nicolargo/glances,nicolargo/glances,glances,,,glances,,,,others,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,2011-12-04 08:49:15+00:00,2019-11-09 17:02:16+00:00,2019-11-09 09:54:39+00:00,954,120.0,1002.0,14476,3604.0,2019-07-17 15:55:42+00:00,3.1.2,46.0,"Glances an Eye on your system. A top/htop alternative for GNU/Linux,..",111.0,29,https://pypi.org/project/glances,LGPL-3.0,2019-08-27 14:39:31+00:00,201.0,44.0,47556.0,333138.0,,,,,,,,https://hub.docker.com/r/nicolargo/glances,2019-01-29 06:24:17.061240+00:00,46.0,27129758.0,True,1,,,,,,157.0,,,,351.0,,,,,,,,,
51,Kafka,apache/kafka,bitnami/kafka,kafka,,incubator/kafka,,,,org.apache.kafka:kafka,data-processing,https://github.com/apache/kafka,https://github.com/apache/kafka,2011-08-15 18:06:16+00:00,2019-11-09 18:22:15+00:00,2019-11-09 09:00:37+00:00,7449,715.0,,14181,,2017-10-07 23:53:13+00:00,1.3.5,18.0,Distributed streaming platform that is used to build real time..,751.0,29,https://pypi.org/project/kafka,Apache-2.0,2017-10-07 23:53:13+00:00,382.0,330.0,499584.0,675450.0,,,,,https://search.maven.org/artifact/org.apache.kafka/kafka,2013-11-22 01:21:42+00:00,52.0,https://hub.docker.com/r/bitnami/kafka,2019-11-09 04:45:39.064913+00:00,87.0,17410755.0,True,2,,,,,,,,,,,,,,,,,,,
52,Hadoop,apache/hadoop,,,,stable/hadoop,,,,org.apache.hadoop:hadoop-common,data-processing,https://github.com/apache/hadoop,https://github.com/apache/hadoop,2014-08-28 07:00:08+00:00,2019-11-09 17:13:28+00:00,2019-11-09 16:44:35+00:00,6077,272.0,,9798,9714.0,2018-08-02 16:56:10+00:00,3.1.1,206.0,Framework that allows for the distributed processing of large data..,398.0,29,,Apache-2.0,,11912.0,,,,,,,,https://search.maven.org/artifact/org.apache.hadoop/hadoop-common,2018-08-02 16:56:10+00:00,11854.0,,,,,True,2,,,,,,58.0,,,,,,,,,,,,,
53,Alluxio,Alluxio/alluxio,alluxio/alluxio,alluxio,,,alluxio,,,org.alluxio:alluxio-core-client-fs,data-integration,https://github.com/Alluxio/alluxio,https://github.com/Alluxio/alluxio,2012-12-21 17:43:46+00:00,2019-11-09 22:37:52+00:00,2019-11-06 23:19:49+00:00,2235,198.0,321.0,4400,30466.0,2019-11-01 05:58:49+00:00,2.1.0,34.0,"Alluxio, data orchestration for analytics and machine learning in..",1205.0,29,https://pypi.org/project/alluxio,Apache-2.0,2017-09-07 04:36:04+00:00,39.0,,68.0,6123.0,,,,,https://search.maven.org/artifact/org.alluxio/alluxio-core-client-fs,2018-03-27 20:26:37+00:00,38.0,https://hub.docker.com/r/alluxio/alluxio,2019-11-08 09:15:59.430835+00:00,3.0,480350.0,True,2,,,github.com/Alluxio/alluxio-go,,,1.0,,,,19570.0,,,,,,,,,
54,Adminer,vrana/adminer,adminer,,,mogaal/adminer,,,,,db-gui,https://github.com/vrana/adminer,https://github.com/vrana/adminer,2010-04-25 08:30:07+00:00,2019-11-09 07:39:00+00:00,2019-11-08 10:51:41+00:00,742,10.0,,4089,3551.0,2019-10-22 06:38:12+00:00,4.7.4,14.0,Database management in a single PHP file.,124.0,29,,Apache-2.0,,87.0,,,775915.0,,,,,,,,https://hub.docker.com/r/_/adminer,2019-10-31 21:49:34.954877+00:00,302.0,82412664.0,True,1,,,,,,87.0,,,,2134224.0,,,,,,,,,
55,mongo-express,mongo-express/mongo-express,mongo-express,,mongo-express,,,,,,db-gui,https://github.com/mongo-express/mongo-express,https://github.com/mongo-express/mongo-express,2012-04-23 20:11:25+00:00,2019-11-04 12:59:50+00:00,2019-11-01 13:24:23+00:00,653,77.0,239.0,3964,1092.0,2019-07-20 22:07:15.694000+00:00,0.53.0,163.0,"Web-based MongoDB admin interface, written with Node.js and express.",109.0,29,,MIT,,956.0,,,383600.0,https://www.npmjs.com/package/mongo-express,2019-07-20 22:07:15.694000+00:00,382.0,5308.0,,,,https://hub.docker.com/r/_/mongo-express,2019-10-29 06:42:02.977012+00:00,552.0,34424621.0,True,1,,,,,,574.0,,,,,,,,,,,,,
56,CuPy,cupy/cupy,cupy/cupy,cupy,,,,,,,accelerators,https://github.com/cupy/cupy,https://github.com/cupy/cupy,2016-11-01 09:54:45+00:00,2019-11-08 17:36:09+00:00,2019-11-08 09:00:35+00:00,315,288.0,405.0,3674,15025.0,2019-10-25 06:37:32+00:00,6.5.0,58.0,NumPy-like API accelerated with CUDA.,217.0,29,https://pypi.org/project/cupy,MIT,2019-10-25 03:18:10+00:00,170.0,170.0,11665.0,12848.0,,,,,,,,https://hub.docker.com/r/cupy/cupy,2019-11-08 09:25:24.141895+00:00,4.0,42615.0,True,2,,,,,,,,,,,,,,,,,,,
57,Apache NiFi,apache/nifi,apache/nifi,,,,,,,org.apache.nifi:nifi-api,data-integration,https://github.com/apache/nifi,https://github.com/apache/nifi,2014-12-12 08:00:05+00:00,2019-11-09 00:21:49+00:00,2019-11-08 20:43:13+00:00,1491,211.0,,1904,5459.0,2018-07-12 18:48:44+00:00,1.8.0,34.0,Integrated data logistics platform for automating the movement of..,347.0,29,,Apache-2.0,,214.0,,,17500.0,,,,,https://search.maven.org/artifact/org.apache.nifi/nifi-api,2018-10-23 02:58:49+00:00,214.0,https://hub.docker.com/r/apache/nifi,2019-11-05 15:19:10.605188+00:00,145.0,1032518.0,True,2,,,,,,,,,,,,,,,,,,,
58,TiDB,pingcap/tidb,pingcap/tidb,,,,,,,,data-storage,https://github.com/pingcap/tidb,https://github.com/pingcap/tidb,2015-09-06 04:01:52+00:00,2019-11-10 01:45:57.012346+00:00,2019-11-09 15:06:13+00:00,3180,1161.0,2395.0,21316,9517.0,2019-10-25 09:02:20+00:00,3.0.5,73.0,TiDB is an open source distributed HTAP database compatible with the..,361.0,28,,Apache-2.0,,,,,9049.0,,,,,,,,https://hub.docker.com/r/pingcap/tidb,2019-11-10 01:45:57.012346+00:00,47.0,452457.0,True,3,,,github.com/pingcap/tidb,,,,,,,,,,,,,,,,
59,Redash,getredash/redash,redash/redash,,,,,,,,business-intelligence,https://github.com/getredash/redash,https://github.com/getredash/redash,2013-10-28 13:19:39+00:00,2019-11-09 03:32:58+00:00,2019-11-07 16:41:15+00:00,2312,438.0,1335.0,14337,6781.0,2019-10-28 11:29:13+00:00,8.0.0,94.0,"Make Your Company Data Driven. Connect to any data source, easily..",327.0,28,,BSD-2-Clause,,,,,138991.0,,,,,,,,https://hub.docker.com/r/redash/redash,2019-11-07 17:22:48.017915+00:00,129.0,10131680.0,True,2,,,,,,,,,,13905.0,,,https://redash.io/help/,,,,,,
60,Theia,eclipse-theia/theia,theiaide/theia,,@theia/application-manager,,,,,,dev-environments,https://github.com/eclipse-theia/theia,https://github.com/eclipse-theia/theia,2017-02-24 14:42:05+00:00,2019-11-09 07:45:10+00:00,2019-11-08 13:06:16+00:00,775,1183.0,2583.0,6248,4015.0,2019-10-31 17:44:19.859000+00:00,0.12.0,1406.0,Eclipse Theia is a cloud & desktop IDE framework implemented in..,130.0,28,,EPL-2.0,,282.0,,,41257.0,https://www.npmjs.com/package/@theia/application-manager,2019-11-06 16:36:05.920000+00:00,94.0,13453.0,,,,https://hub.docker.com/r/theiaide/theia,2019-11-09 02:25:07.779958+00:00,32.0,917534.0,True,2,,,,,,188.0,,,,,,,,,,,,,
61,Camel,apache/camel,,,,,,,,org.apache.camel:camel-core,data-integration,https://github.com/apache/camel,https://github.com/apache/camel,2009-05-21 00:25:36+00:00,2019-11-09 06:12:09+00:00,2019-11-08 23:14:09+00:00,3781,3.0,,2950,40367.0,2018-09-02 06:55:49+00:00,2.23.0,165.0,Integration framework that empowers you to easily integrate various..,782.0,28,,Apache-2.0,,6888.0,,,,,,,,https://search.maven.org/artifact/org.apache.camel/camel-core,2018-11-24 09:43:13+00:00,6880.0,,,,,True,2,,,,,,8.0,,,,,,,,apache/camel-k,,,,,
62,CrateDB,crate/crate,crate,crate,,crate/crate,,,,io.crate:crate-jdbc,data-storage,https://github.com/crate/crate,https://github.com/crate/crate,2013-04-10 09:17:16+00:00,2019-11-08 20:02:07+00:00,2019-11-07 14:38:44+00:00,344,87.0,754.0,2742,10195.0,2019-08-01 08:41:09+00:00,0.23.2,73.0,CrateDB is a distributed SQL database that makes it simple to store..,79.0,28,https://pypi.org/project/crate,Apache-2.0,2019-09-19 14:56:31+00:00,42.0,42.0,4187.0,172676.0,,,,,,,,https://hub.docker.com/r/_/crate,2019-10-28 23:38:32.143531+00:00,140.0,13310642.0,True,3,,,,,,,,,,,,,,,,,,,
63,Superset,apache/incubator-superset,amancevice/superset,apache-superset,,stable/superset,,,,,business-intelligence,https://github.com/apache/incubator-superset,https://github.com/apache/incubator-superset,2015-07-21 18:55:34+00:00,2019-11-09 22:30:32+00:00,2019-11-08 23:45:06+00:00,5295,235.0,3754.0,26982,4539.0,2019-09-18 06:23:04+00:00,0.34.0,11.0,"Apache Superset (incubating) is a modern, enterprise-ready business..",445.0,27,https://pypi.org/project/apache-superset,Apache-2.0,2019-09-18 06:23:04+00:00,,,660.0,23610.0,,,,,,,,https://hub.docker.com/r/amancevice/superset,2019-11-09 13:42:30.890850+00:00,208.0,1193401.0,True,2,,,,,,,,,,,,,https://superset.incubator.apache.org/,,,,,,
64,PredictionIO,apache/predictionio,predictionio/pio,predictionio,,,,,,,ml-platforms,https://github.com/apache/predictionio,https://github.com/apache/predictionio,2013-01-25 19:42:32+00:00,2019-11-06 18:52:52+00:00,2019-11-05 15:33:25+00:00,1905,76.0,,12164,4476.0,2017-10-24 13:13:23+00:00,0.9.9,15.0,"PredictionIO, a machine learning server for developers and ML..",158.0,27,https://pypi.org/project/predictionio,Apache-2.0,2017-10-24 13:13:23+00:00,15.0,15.0,1337.0,1442.0,,,,,,,,https://hub.docker.com/r/predictionio/pio,2018-11-19 00:54:04.830913+00:00,3.0,1412.0,True,2,,,,,,,,,,3799.0,,,,,,,,,
65,Dgraph,dgraph-io/dgraph,dgraph/dgraph,pydgraph,dgraph-js,,,,,io.dgraph:dgraph4j,data-storage,https://github.com/dgraph-io/dgraph,https://github.com/dgraph-io/dgraph,2015-08-25 07:15:56+00:00,2019-11-08 15:05:45+00:00,2019-11-07 07:48:59+00:00,786,155.0,1679.0,11643,3687.0,2019-10-01 19:26:44.699000+00:00,2.0.2,45.0,"Fast, Distributed Graph DB.",122.0,27,https://pypi.org/project/pydgraph,Apache-2.0,2019-09-10 17:43:22+00:00,26.0,10.0,7259.0,46550.0,https://www.npmjs.com/package/dgraph-js,2019-10-01 19:26:44.699000+00:00,16.0,5049.0,,,,https://hub.docker.com/r/dgraph/dgraph,2019-10-29 17:39:41.885368+00:00,47.0,1616419.0,True,3,,,github.com/dgraph-io/dgraph/dgraph,,,,,,,107031.0,,,,,,,,,
66,ungit,FredrikNoren/ungit,,,ungit,,,,,,others,https://github.com/FredrikNoren/ungit,https://github.com/FredrikNoren/ungit,2013-05-19 10:44:44+00:00,2019-11-07 20:35:40+00:00,2019-11-07 20:33:49+00:00,562,193.0,534.0,8570,3457.0,2019-09-16 08:00:58.422000+00:00,1.4.47,117.0,The easiest way to use git. On any platform. Anywhere.,90.0,27,,MIT,,80.0,,,5688.0,https://www.npmjs.com/package/ungit,2019-09-16 08:00:58.422000+00:00,32.0,5688.0,,,,,,,,True,2,,,,,,48.0,,,,,,,,,,,,,
67,Kubeflow,kubeflow/kubeflow,,kfp,,,,,,,ml-platforms,https://github.com/kubeflow/kubeflow,https://github.com/kubeflow/kubeflow,2017-11-30 18:44:19+00:00,2019-11-09 08:17:55+00:00,2019-11-09 01:13:58+00:00,1210,349.0,1949.0,7816,1785.0,2019-11-09 08:17:55+00:00,0.1.34,67.0,Machine Learning Toolkit for Kubernetes.,187.0,27,https://pypi.org/project/kfp,Apache-2.0,2019-11-09 08:17:55+00:00,6.0,6.0,11913.0,13946.0,,,,,,,,,,,,True,2,,,,,,,,,,40660.0,,,,,,,,,
68,face-api.js,justadudewhohacks/face-api.js,,,face-api.js,,,,,,ml-applications,https://github.com/justadudewhohacks/face-api.js,https://github.com/justadudewhohacks/face-api.js,2018-05-19 06:14:53+00:00,2019-10-31 10:14:53+00:00,2019-09-15 19:02:06+00:00,1299,122.0,277.0,7804,457.0,2019-09-15 19:06:20+00:00,0.21.0,35.0,JavaScript API for face detection and face recognition in the..,19.0,27,,MIT,,836.0,,,15194.0,https://www.npmjs.com/package/face-api.js,2019-09-15 19:02:49.489000+00:00,60.0,15194.0,,,,,,,,True,1,,,,,,776.0,,,,,,,,,,,,,
69,MariaDB,MariaDB/server,mariadb,,mariadb,bitnami/mariadb,mariadb,mariadb-server,,,data-storage,https://github.com/MariaDB/server,https://github.com/MariaDB/server,2014-05-15 10:58:50+00:00,2019-11-09 18:09:44+00:00,2019-11-08 11:45:03+00:00,904,89.0,,6145,,2017-07-19 11:37:42.497000+00:00,2.13.0,14.0,MariaDB server is a community developed fork of MySQL server...,1635.0,27,,GPL-2.0,,164.0,,,14053945.0,https://www.npmjs.com/package/mariadb,2017-07-19 11:37:42.497000+00:00,164.0,34649.0,,,,https://hub.docker.com/r/_/mariadb,2019-11-01 00:39:36.676397+00:00,3080.0,925273561.0,False,3,,,,,,,,,,,,,,,,,,,
70,Orange,biolab/orange3,,orange3,,,,,,,data-viz,https://github.com/biolab/orange3,https://github.com/biolab/orange3,2013-02-22 12:52:56+00:00,2019-11-09 11:52:24+00:00,2019-11-09 11:51:43+00:00,573,69.0,1182.0,2017,11401.0,2019-10-16 16:42:26+00:00,3.23.1,36.0,Orange: Interactive data analysis https://orange.biolab.si.,96.0,27,https://pypi.org/project/orange3,GPL-3.0+,2019-06-27 07:52:30+00:00,333.0,100.0,4787.0,4789.0,,,,,,,,,,,,True,2,,orange3,,https://anaconda.org/anaconda/orange3,2019-10-16 16:42:26+00:00,233.0,,,,135.0,,,,,,,,,
71,ONNX Runtime,microsoft/onnxruntime,onnx/onnx-ecosystem,onnxruntime,,,,,,,model-deployment,https://github.com/microsoft/onnxruntime,https://github.com/microsoft/onnxruntime,2018-11-10 02:22:53+00:00,2019-11-09 19:04:47+00:00,2019-11-09 01:47:06+00:00,303,134.0,458.0,1349,1562.0,2019-10-30 06:27:47+00:00,1.0.0,9.0,"ONNX Runtime: cross-platform, high performance scoring engine for ML..",116.0,27,https://pypi.org/project/onnxruntime,MIT,2019-10-29 21:13:19+00:00,120.0,22.0,56729.0,57142.0,,,,,,,,https://hub.docker.com/r/onnx/onnx-ecosystem,2019-10-31 18:41:55.698364+00:00,6.0,711.0,True,1,,,,,,98.0,,,,4254.0,,,,,Microsoft.ML.OnnxRuntime,,,,
