,name,github_id,dockerhub_id,pypi_id,npm_id,helm_id,brew_id,apt_id,yum_id,maven_id,category,github_url,homepage,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,pypi_url,license,pypi_latest_release_published_at,dependent_project_count,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,show,projectrank_placing,gem_id,conda_id,go_id,conda_url,conda_latest_release_published_at,github_dependent_project_count,pkg_id,cran_id,conda_dependent_project_count,github_release_downloads,zypper_id,yarn_id,docs_url,dockerhub,nuget_id,snap_id,dotnet_id,cargo_id,gitlab_id
235,ImgLab,NaturalIntelligence/imglab,,,,,,,,,data-labeling,https://github.com/NaturalIntelligence/imglab,https://github.com/NaturalIntelligence/imglab,2017-10-25 12:28:24+00:00,2019-10-31 16:34:39+00:00,2019-10-19 09:28:26+00:00,280,28.0,75.0,523,366.0,,,,To speedup and simplify image labeling/ annotation process with multiple supported formats.,29.0,15,,MIT,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,
236,Semantic Segmentation Editor,Hitachi-Automotive-And-Industry-Lab/semantic-segmentation-editor,hitachiail/semantic-segmentation-editor,,,,,,,,data-labeling,https://github.com/Hitachi-Automotive-And-Industry-Lab/semantic-segmentation-editor,https://github.com/Hitachi-Automotive-And-Industry-Lab/semantic-segmentation-editor,2018-07-25 07:44:38+00:00,2019-10-10 06:11:33+00:00,2019-10-10 06:11:32+00:00,141,11.0,46.0,458,31.0,2019-09-17 22:23:21+00:00,1.1.4,2.0,Web labeling tool for camera and LIDAR data.,2.0,15,,MIT,,,,,46.0,,,,,,,,https://hub.docker.com/r/hitachiail/semantic-segmentation-editor,2018-07-30 16:21:29.496121+00:00,5.0,743.0,True,3,,,,,,,,,,,,,,,,,,,
237,RedisAI,RedisAI/RedisAI,redisai/redisai,,,,,,,,model-deployment,https://github.com/RedisAI/RedisAI,https://github.com/RedisAI/RedisAI,2016-09-18 14:59:36+00:00,2019-11-11 20:34:58.621867+00:00,2019-11-11 20:19:33+00:00,30,33.0,81.0,259,356.0,,,7.0,A Redis module for serving tensors and executing deep learning graphs.,15.0,15,,RSAL,,,,,355.0,,,,,,,,https://hub.docker.com/r/redisai/redisai,2019-11-11 20:34:58.621867+00:00,,13491.0,False,3,,,,,,,,,,,,,,,,,,,
238,LOST,l3p-cv/lost,l3pcv/lost,,,,,,,,data-labeling,https://github.com/l3p-cv/lost,https://github.com/l3p-cv/lost,2018-11-12 16:04:39+00:00,2019-11-07 22:27:03+00:00,2019-10-17 15:41:12+00:00,31,17.0,29.0,253,1203.0,,,,Label Objects and Save Time (LOST) - Design your own smart Image Annotation process in a web-based environment.,5.0,15,,MIT,,,,,36.0,,,,,,,,https://hub.docker.com/r/l3pcv/lost,2019-10-17 15:30:11.845900+00:00,,439.0,True,3,,,,,,,,,,,,,,,,,,,
239,neural-style,anishathalye/neural-style,,,,,,,,,ml-applications,https://github.com/anishathalye/neural-style,https://github.com/anishathalye/neural-style,2015-11-21 23:40:00+00:00,2019-10-06 01:30:41+00:00,2019-10-06 01:29:51+00:00,1420,5.0,111.0,4934,87.0,,,,Neural style in TensorFlow!.,17.0,14,,GPL-3.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,
240,PocketFlow,Tencent/PocketFlow,,,,,,,,,accelerators,https://github.com/Tencent/PocketFlow,https://github.com/Tencent/PocketFlow,2018-10-31 07:45:21+00:00,2019-05-28 02:57:15+00:00,2019-05-28 02:57:14+00:00,442,68.0,199.0,2320,214.0,,,,An Automatic Model Compression (AutoMC) framework for developing smaller and faster AI applications.,11.0,14,,BSD-3-Clause,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,
241,Deep Colorization,junyanz/interactive-deep-colorization,,,,,,,,,ml-applications,https://github.com/junyanz/interactive-deep-colorization,https://github.com/junyanz/interactive-deep-colorization,2017-05-08 07:27:47+00:00,2019-10-03 20:28:20+00:00,2019-10-03 20:28:13+00:00,332,20.0,43.0,2013,58.0,,,,Deep learning software for colorizing black and white images with a few clicks.,7.0,14,,MIT,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,
242,BertViz,jessevig/bertviz,,,,,,,,,model-viz,https://github.com/jessevig/bertviz,https://github.com/jessevig/bertviz,2018-12-16 16:50:42+00:00,2019-09-29 15:15:11+00:00,2019-09-29 15:14:45+00:00,182,11.0,8.0,1027,162.0,,,,"Tool for visualizing attention in the Transformer model (BERT, GPT-2, XLNet, and RoBERTa).",3.0,14,,Apache-2.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,
243,Fabrik,Cloud-CV/Fabrik,,,,,,,,,model-viz,https://github.com/Cloud-CV/Fabrik,https://github.com/Cloud-CV/Fabrik,2016-05-28 17:51:46+00:00,2019-11-05 11:11:42+00:00,2018-12-12 17:25:56+00:00,238,35.0,93.0,1023,291.0,,,,"Collaboratively build, visualize, and design neural nets in browser.",45.0,14,,GPL-3.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,
244,OpenVINO DLDT,opencv/dldt,,,,,,,,,model-deployment,https://github.com/opencv/dldt,https://github.com/opencv/dldt,2018-10-15 10:54:40+00:00,2019-11-06 14:44:00+00:00,2019-11-06 14:42:34+00:00,292,192.0,89.0,899,11.0,2019-10-28 18:37:50+00:00,2019_R3.1,4.0,OpenVINO Toolkit - Deep Learning Deployment Toolkit repository.,7.0,14,,Apache-2.0,,,,,16.0,,,,,,,,,,,,True,3,,,,,,,,,,98.0,,,,,,,,,
245,GraphPipe,oracle/graphpipe,sleepsonthefloor/graphpipe-tf,graphpipe,,,,,,,model-deployment,https://github.com/oracle/graphpipe,https://github.com/oracle/graphpipe,2018-06-27 18:31:23+00:00,2018-11-02 19:04:45.778002+00:00,2018-10-16 22:56:31+00:00,95,11.0,1.0,676,29.0,2018-08-15 21:29:32+00:00,1.0.4,5.0,Machine Learning Model Deployment Made Simple.,4.0,14,https://pypi.org/project/graphpipe,UPL-1.0,2018-08-15 21:29:32+00:00,2.0,2.0,248.0,307.0,,,,,,,,https://hub.docker.com/r/sleepsonthefloor/graphpipe-tf,2018-11-02 19:04:45.778002+00:00,,1005.0,False,3,,,github.com/oracle/graphpipe-go,,,,,,,,,,,,,,,,
246,MLDB,mldbai/mldb,,,,,,,,,others,https://github.com/mldbai/mldb,https://github.com/mldbai/mldb,2015-12-08 16:34:16+00:00,2019-01-08 16:12:51+00:00,2018-10-09 02:25:24+00:00,78,24.0,3.0,554,3338.0,2017-05-25 19:52:40+00:00,2017.04.17.0,20.0,MLDB is the Machine Learning Database.,15.0,14,,Apache-2.0,,,,,,,,,,,,,,,,,False,3,,,,,,,,,,,,,,,,,,,
247,Meltano,,meltano/meltano,meltano,,,,,,,business-intelligence,,https://gitlab.com/meltano/meltano,,2019-11-11 18:05:38.465905+00:00,,62,,,318,,2019-10-28 18:29:36+00:00,1.5.0,72.0,"Convention-over-configuration product for the whole data lifecycle, all the way from loading data to analyzing it.",,14,https://pypi.org/project/meltano,MIT,2019-11-11 18:04:28+00:00,,,860.0,860.0,,,,,,,,https://hub.docker.com/r/meltano/meltano,2019-11-11 18:05:38.465905+00:00,3.0,218273.0,True,3,,,,,,,,,,,,,,,,,,,meltano/meltano
248,Arcade Analytics,ArcadeAnalytics/arcadeanalytics,arcadeanalytics/arcadeanalytics,,,,,,,,data-viz,https://github.com/ArcadeAnalytics/arcadeanalytics,https://github.com/ArcadeAnalytics/arcadeanalytics,2019-02-12 15:47:27+00:00,2019-11-11 12:47:01.089983+00:00,2019-11-03 15:27:49+00:00,22,40.0,43.0,96,237.0,,,,"Arcade Analytics is the first Open Source Graph Analytics platform. Connect your Graph Database (Neo4j, OrientDB,..",6.0,14,,Apache-2.0,,,,,867.0,,,,,,,,https://hub.docker.com/r/arcadeanalytics/arcadeanalytics,2019-11-11 12:47:01.089983+00:00,1.0,7808.0,False,3,,,,,,,,,,,,,,,,,,,
249,PennAI,EpistasisLab/pennai,moorelab/pennai_lab,,,,,,,,ml-platforms,https://github.com/EpistasisLab/pennai,https://github.com/EpistasisLab/pennai,2017-05-09 14:13:25+00:00,2019-11-11 18:56:16+00:00,2019-10-17 16:01:50+00:00,23,53.0,132.0,93,3796.0,,,6.0,the Penn AI engine.,38.0,14,,GPL-3.0,,,,,10.0,,,,,,,,https://hub.docker.com/r/moorelab/pennai_lab,2019-08-07 14:13:34.093485+00:00,,29.0,False,3,,,,,,,,,,162.0,,,,,,,,,
250,ML Hub,ml-tooling/ml-hub,mltooling/ml-hub,,,,,,,,ml-platforms,https://github.com/ml-tooling/ml-hub,https://github.com/ml-tooling/ml-hub,2019-06-26 15:05:50+00:00,2019-11-11 18:40:52+00:00,2019-10-22 12:37:33+00:00,4,,,37,139.0,2019-10-30 11:42:42+00:00,0.1.7,4.0,Multi-user development platform for machine learning teams. Simple to setup within minutes.,4.0,14,,Apache-2.0,,,,,463.0,,,,,,,,https://hub.docker.com/r/mltooling/ml-hub,2019-11-11 18:35:11.210455+00:00,1.0,2211.0,False,3,,,,,,,,,,42.0,,,,,,,,,
251,FastPhotoStyle,NVIDIA/FastPhotoStyle,,,,,,,,,ml-applications,https://github.com/NVIDIA/FastPhotoStyle,https://github.com/NVIDIA/FastPhotoStyle,2018-02-14 17:29:52+00:00,2019-05-14 09:40:36+00:00,2019-02-27 15:42:02+00:00,1001,37.0,35.0,9934,92.0,,,1.0,"Style transfer, deep learning, feature transform.",5.0,13,,CC-BY-4.0,,,,,,,,,,,,,,,,,False,3,,,,,,,,,,,,,,,,,,,
252,Franchise,HVF/franchise,binakot/franchise,,,,,,,,db-gui,https://github.com/HVF/franchise,https://github.com/HVF/franchise,2017-08-01 17:40:56+00:00,2019-08-09 13:36:36+00:00,2019-07-30 22:48:40+00:00,215,30.0,26.0,3509,78.0,,,,a notebook sql client. what you get when have a lot of sequels.,14.0,13,,MIT,,,,,11.0,,,,,,,,https://hub.docker.com/r/binakot/franchise,2019-02-27 19:00:24.311109+00:00,2.0,313.0,True,3,,,,,,,,,,,,,,,,,,,
253,GANDissect,CSAILVision/gandissect,,,,,,,,,model-viz,https://github.com/CSAILVision/gandissect,https://github.com/CSAILVision/gandissect,2018-11-19 14:16:08+00:00,2019-06-05 17:02:30+00:00,2019-03-11 13:42:05+00:00,215,6.0,6.0,1444,34.0,,,,Pytorch-based tools for visualizing and understanding the neurons of a GAN. https://gandissect.csail.mit.edu/.,3.0,13,,MIT,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,
254,Dex,PatMartin/Dex,,,,,,,,,data-viz,https://github.com/PatMartin/Dex,https://github.com/PatMartin/Dex,2016-03-29 01:55:10+00:00,2019-02-12 02:26:22+00:00,2019-02-12 02:26:07+00:00,298,3.0,10.0,1162,596.0,,,,Dex : The Data Explorer -- A data visualization tool written in Java/Groovy/JavaFX capable of powerful ETL and..,1.0,13,,Apache-2.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,
255,Openscoring,openscoring/openscoring,,,,,,,,org.openscoring:openscoring,model-deployment,https://github.com/openscoring/openscoring,https://github.com/openscoring/openscoring,2013-04-02 19:44:04+00:00,2019-06-20 10:48:29+00:00,2019-06-19 12:10:33+00:00,143,6.0,44.0,479,511.0,2019-01-12 09:00:42+00:00,1.4.5,38.0,"REST web service for the true real-time scoring (1 ms) of R, Scikit-Learn and Apache Spark models.",1.0,13,,AGPL-3.0,,,,,81.0,,,,,https://search.maven.org/artifact/org.openscoring/openscoring,2019-01-12 08:49:24+00:00,,,,,,False,3,,,,,,,,,,1379.0,,,,,,,,,
256,OpenLabeling,Cartucho/OpenLabeling,,,,,,,,,data-labeling,https://github.com/Cartucho/OpenLabeling,https://github.com/Cartucho/OpenLabeling,2018-01-19 14:30:09+00:00,2019-08-22 16:17:25+00:00,2019-08-22 16:17:17+00:00,133,11.0,22.0,474,155.0,2018-09-06 11:01:08+00:00,1.3,4.0,Label images and video for Computer Vision applications.,13.0,13,,Apache-2.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,
257,AlphaPose,MVIG-SJTU/AlphaPose,,,,,,,,,ml-applications,https://github.com/MVIG-SJTU/AlphaPose,https://github.com/MVIG-SJTU/AlphaPose,2018-01-17 02:33:17+00:00,2019-11-02 05:38:24+00:00,2019-06-10 08:18:54+00:00,864,80.0,363.0,3291,120.0,,,,Real-Time and Accurate Multi-Person Pose Estimation&Tracking System.,9.0,12,,,,,,,,,,,,,,,,,,,False,3,,,,,,,,,,,,,,,,,,,
258,makesense.ai,SkalskiP/make-sense,,,,,,,,,data-labeling,https://github.com/SkalskiP/make-sense,https://github.com/SkalskiP/make-sense,2019-06-14 17:22:39+00:00,2019-10-08 07:43:41+00:00,2019-10-08 07:43:40+00:00,90,10.0,15.0,867,325.0,,,7.0,Free to use online tool for labelling photos. https://makesense.ai.,8.0,12,,GPL-3.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,
259,jupyter-innotater,ideonate/jupyter-innotater,,jupyter_innotater,,,,,,,data-labeling,https://github.com/ideonate/jupyter-innotater,https://github.com/ideonate/jupyter-innotater,2019-03-05 14:17:36+00:00,2019-07-29 14:12:14+00:00,2019-07-29 14:12:07+00:00,3,3.0,6.0,26,90.0,2019-07-29 13:00:37+00:00,0.1.7,7.0,Inline data annotator for Jupyter notebooks.,1.0,12,https://pypi.org/project/jupyter_innotater,MIT,2019-07-29 13:00:37+00:00,,,91.0,91.0,,,,,,,,,,,,False,3,,,,,,,,,,,,,,,,,,,
260,Flotilla,stitchfix/flotilla-os,,,,,,,,,job-scheduler,https://github.com/stitchfix/flotilla-os,https://github.com/stitchfix/flotilla-os,2017-07-05 20:22:42+00:00,2019-11-11 20:16:58+00:00,2019-11-11 16:10:19+00:00,7,19.0,26.0,138,233.0,,,,Self-service framework for defining and executing containerized jobs.,8.0,11,,Apache-2.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,
261,MySQL Workbench,mysql/mysql-workbench,,,,,,,,,db-gui,https://github.com/mysql/mysql-workbench,https://github.com/mysql/mysql-workbench,2015-10-22 13:43:06+00:00,2019-10-14 13:36:19+00:00,2019-09-18 13:14:57+00:00,137,,,407,,,,,"MySQL Workbench is a unified visual tool for database architects, developers, and DBAs. MySQL Workbench provides data..",18.0,10,,GPL-2.0,,,,,,,,,,,,,,,,,False,3,,,,,,,,,,,,,,,,,,,
262,exBERT,bhoov/exbert,,,,,,,,,model-viz,https://github.com/bhoov/exbert,https://github.com/bhoov/exbert,2019-10-14 02:01:13+00:00,2019-11-05 14:35:07+00:00,2019-10-15 19:06:31+00:00,14,3.0,1.0,104,11.0,,,,A Visual Analysis Tool to Explore Learned Representations in Transformers Models.,3.0,8,,Apache-2.0,,,,,,,,,,,,,,,,,False,3,,,,,,,,,,,,,,,,,,,
263,superintendent,janfreyberg/superintendent,,,,,,,,,data-labeling,https://github.com/janfreyberg/superintendent,https://github.com/janfreyberg/superintendent,2017-11-27 09:23:06+00:00,2019-09-29 12:02:43+00:00,2019-09-29 11:47:47+00:00,8,4.0,10.0,78,137.0,,,,Practical active learning in python.,6.0,8,,,,2.0,,,,,,,,,,,,,,,False,3,,,,,,2.0,,,,,,,,,,,,,
264,BERTsearch,Hironsan/bertsearch,,,,,,,,,ml-applications,https://github.com/Hironsan/bertsearch,https://github.com/Hironsan/bertsearch,2019-09-25 20:19:02+00:00,2019-10-03 12:35:31+00:00,2019-10-03 12:35:30+00:00,33,2.0,3.0,196,14.0,,,,Elasticsearch with BERT for advanced document search.,2.0,7,,,,,,,,,,,,,,,,,,,False,3,,,,,,,,,,,,,,,,,,,
