,name,github_id,dockerhub_id,pypi_id,npm_id,helm_id,brew_id,apt_id,yum_id,maven_id,category,github_url,homepage,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,pypi_url,license,pypi_latest_release_published_at,dependent_project_count,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,show,projectrank_placing,gem_id,conda_id,go_id,conda_url,conda_latest_release_published_at,github_dependent_project_count,pkg_id,cran_id,conda_dependent_project_count,github_release_downloads,zypper_id,yarn_id,docs_url,dockerhub,nuget_id,snap_id,dotnet_id,cargo_id,pip_id,gitlab_id
198,Brooklin,linkedin/brooklin,,,,,,,,com.github.datastream:datastream-client,data-processing,https://github.com/linkedin/brooklin,https://github.com/linkedin/brooklin,2015-08-10 22:58:33+00:00,2020-01-16 19:45:12+00:00,2019-11-22 20:38:57+00:00,64.0,8.0,11.0,519,1198.0,2019-10-01 21:16:56+00:00,1.0.2,3.0,An extensible distributed system for reliable nearline data streaming at scale.,35.0,19,,BSD-2-Clause,,,,,141.0,,,,,,,,,,,,True,3,,,,,,,,,,849.0,,,,,,,,,,
199,Hydrosphere Serving,Hydrospheredata/hydro-serving,hydrosphere/serving-manager,hs,,,,,,,model-deployment,https://github.com/Hydrospheredata/hydro-serving,https://github.com/Hydrospheredata/hydro-serving,2017-05-22 10:27:30+00:00,2020-01-24 11:29:42+00:00,2020-01-17 13:22:18+00:00,31.0,21.0,94.0,187,601.0,2019-11-20 14:49:06+00:00,2.1.0,39.0,Machine Learning Serving cluster.,18.0,19,https://pypi.org/project/hs,Apache-2.0,2019-11-12 15:57:33+00:00,0.0,0.0,148.0,6361.0,,,,,,,,https://hub.docker.com/r/hydrosphere/serving-manager,2020-01-13 19:51:34.888257+00:00,,192105.0,True,3,,,,,,,,,,5890.0,,,,,,,,,,
200,Spark Notebook,spark-notebook/spark-notebook,,,,,,,,,dev-environments,https://github.com/spark-notebook/spark-notebook,https://github.com/spark-notebook/spark-notebook,2014-09-05 19:35:25+00:00,2019-06-27 08:31:31+00:00,2019-03-11 13:19:57+00:00,598.0,207.0,306.0,2879,2324.0,2017-07-23 14:44:02+00:00,0.8.3,18.0,Interactive and Reactive Data Science using Scala and Spark.,83.0,18,,Apache-2.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
201,Cortex,cortexlabs/cortex,,,,,,,,,model-deployment,https://github.com/cortexlabs/cortex,https://github.com/cortexlabs/cortex,2019-01-24 04:43:14+00:00,2020-01-23 03:38:18+00:00,2020-01-23 03:38:13+00:00,193.0,88.0,316.0,2771,1011.0,2020-01-22 18:41:28+00:00,0.13.0,23.0,Deploy machine learning models in production.,10.0,18,,Apache-2.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
202,Filestash,mickael-kerjean/filestash,machines/filestash,,,,,,,,db-gui,https://github.com/mickael-kerjean/filestash,https://github.com/mickael-kerjean/filestash,2017-06-13 05:34:14+00:00,2020-01-21 08:33:03.675172+00:00,2020-01-21 08:12:09+00:00,125.0,26.0,161.0,2318,557.0,2018-08-09 14:06:15+00:00,0.3,6.0,"A modern web client for SFTP, S3, FTP, WebDAV, Git, Minio, LDAP, CalDAV, CardDAV, Mysql, Backblaze, ...",18.0,18,,AGPL-3.0,,,,,17470.0,,,,,,,,https://hub.docker.com/r/machines/filestash,2020-01-21 08:33:03.675172+00:00,9.0,541295.0,False,3,,,,,,,,,,209.0,,,,,,,,,,
203,Mirage,appbaseio/mirage,appbaseio/mirage,,,,,,,,db-gui,https://github.com/appbaseio/mirage,https://github.com/appbaseio/mirage,2016-02-25 06:15:36+00:00,2019-10-11 10:02:17.849518+00:00,2019-10-11 09:36:49+00:00,103.0,13.0,51.0,1968,571.0,2019-07-17 05:06:54+00:00,0.11.0,24.0,GUI for simplifying Elasticsearch Query DSL.,9.0,18,,Apache-2.0,,,,,6733.0,,,,,,,,https://hub.docker.com/r/appbaseio/mirage,2019-10-11 10:02:17.849518+00:00,6.0,316468.0,True,3,,,,,,,,,,,,,,,,,,,,
204,Handout,danijar/handout,,handout,,,,,,,others,https://github.com/danijar/handout,https://github.com/danijar/handout,2018-08-28 15:30:22+00:00,2019-12-13 15:42:10+00:00,2019-11-08 02:56:30+00:00,92.0,13.0,26.0,1828,46.0,2019-08-15 19:30:00+00:00,1.1.2,18.0,Turn Python scripts into handouts with Markdown and figures.,2.0,18,https://pypi.org/project/handout,Apache-2.0,2019-11-08 02:57:03+00:00,8.0,1.0,221.0,221.0,,,,,,,,,,,,True,3,,,,,,7.0,,,,,,,,,,,,,,
205,HeidiSQL,HeidiSQL/HeidiSQL,,,,,,,,,db-gui,https://github.com/HeidiSQL/HeidiSQL,https://github.com/HeidiSQL/HeidiSQL,2017-11-02 07:14:02+00:00,2020-01-23 19:56:45+00:00,2020-01-23 19:56:37+00:00,181.0,300.0,533.0,1687,5178.0,2019-12-11 11:36:37+00:00,10.3,10.0,"A lightweight client for managing MariaDB, MySQL, SQL Server and PostgreSQL, written in Delphi.",25.0,18,,GPL-2.0,,,,,,,,,,,,,,,,,False,3,,,,,,,,,,,,,,,,,,,,
206,Wallaroo,WallarooLabs/wallaroo,,,,,,,,,data-processing,https://github.com/WallarooLabs/wallaroo,https://github.com/WallarooLabs/wallaroo,2015-12-30 15:11:24+00:00,2020-01-24 04:47:41+00:00,2020-01-21 15:51:13+00:00,59.0,350.0,1449.0,1371,5343.0,2018-12-31 16:00:19+00:00,0.6.1,21.0,Distributed Stream Processing.,34.0,18,,Apache-2.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
207,Datawrapper,datawrapper/datawrapper,,,,,,,,,data-viz,https://github.com/datawrapper/datawrapper,https://github.com/datawrapper/datawrapper,2012-07-06 08:54:49+00:00,2020-01-24 19:37:01+00:00,2020-01-23 13:28:41+00:00,238.0,86.0,,1037,7291.0,2018-04-06 14:51:50+00:00,1.19.0,22.0,"An open source data visualization platform helping everyone to create simple, correct and embeddable charts in minutes.",47.0,18,,MIT,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
208,DataLab,googledatalab/datalab,,,,,,,,,dev-environments,https://github.com/googledatalab/datalab,https://github.com/googledatalab/datalab,2014-08-06 18:37:34+00:00,2019-12-28 06:35:49+00:00,2019-06-05 05:49:12+00:00,237.0,216.0,656.0,903,2051.0,2019-01-17 18:31:29+00:00,1.2.20190116,18.0,Interactive tools and developer experiences for Big Data on Google Cloud Platform.,50.0,18,,Apache-2.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
209,Sqoop,apache/sqoop,,pysqoop,,,,,,,data-integration,https://github.com/apache/sqoop,https://github.com/apache/sqoop,2011-08-04 07:00:07+00:00,2020-01-16 08:12:56+00:00,2019-10-16 12:47:01+00:00,447.0,18.0,,673,,2019-11-26 19:47:36+00:00,0.0.8,6.0,Sqoop allows easy imports and exports of data sets between databases and HDFS.,39.0,18,https://pypi.org/project/pysqoop,Apache-2.0,2019-11-26 19:47:36+00:00,,,218.0,218.0,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
210,Netwulf,benmaier/netwulf,,netwulf,,,,,,,model-viz,https://github.com/benmaier/netwulf,https://github.com/benmaier/netwulf,2018-10-15 13:02:34+00:00,2020-01-17 11:09:41+00:00,2020-01-17 11:09:39+00:00,16.0,8.0,24.0,181,195.0,2019-09-09 10:43:47+00:00,0.1.4,21.0,Interactive visualization of networks based on Ulf Aslak's d3 web app.,5.0,18,https://pypi.org/project/netwulf,MIT,2019-09-09 10:18:16+00:00,6.0,,186.0,186.0,,,,,,,,,,,,True,2,,,,,,6.0,,,,,,,,,,,,,,
211,Hastic,hastic/hastic-server,hastic/server,,,,,,,,ml-applications,https://github.com/hastic/hastic-server,https://github.com/hastic/hastic-server,2018-05-21 14:19:25+00:00,2020-01-24 10:17:12+00:00,2019-12-27 13:02:40+00:00,8.0,178.0,313.0,177,695.0,2019-11-07 15:44:38+00:00,0.3.8,23.0,Server for managing data for analytics.,5.0,18,,Apache-2.0,,,,,2079.0,,,,,,,,https://hub.docker.com/r/hastic/server,2019-11-07 15:45:55.535477+00:00,,41165.0,True,2,,,,,,,,,,410.0,,,,,,,,,,
212,Real-Time-Voice-Cloning,CorentinJ/Real-Time-Voice-Cloning,,,,,,,,,ml-applications,https://github.com/CorentinJ/Real-Time-Voice-Cloning,https://github.com/CorentinJ/Real-Time-Voice-Cloning,2019-05-26 08:56:15+00:00,2019-12-10 23:42:17+00:00,2019-11-13 15:10:04+00:00,2578.0,95.0,135.0,14907,241.0,,,,Clone a voice in 5 seconds to generate arbitrary speech in real-time.,9.0,17,,MIT,,,,,,,,,,,,,,,,,True,2,,,,,,,,,,,,,,,,,,,,
213,DeOldify,jantic/DeOldify,,,,,,,,,ml-applications,https://github.com/jantic/DeOldify,https://github.com/jantic/DeOldify,2018-10-31 23:32:34+00:00,2020-01-21 22:36:13+00:00,2020-01-21 21:50:41+00:00,965.0,15.0,111.0,8866,355.0,,,,A Deep Learning based project for colorizing and restoring old images (and video!).,23.0,17,,MIT,,,,,,,,,,,,,,,,,True,2,,,,,,,,,,,,,,,,,,,,
214,Shiny,rstudio/shiny,,,,,,,,,others,https://github.com/rstudio/shiny,https://github.com/rstudio/shiny,2012-06-20 18:45:11+00:00,2020-01-24 19:22:47+00:00,2020-01-16 17:43:51+00:00,1542.0,467.0,1416.0,3663,4654.0,,,,Easy interactive web applications with R.,53.0,17,,GPL-3.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,shiny,,,,,,,,,,,,
215,SQLFlow,sql-machine-learning/sqlflow,sqlflow/sqlflow,,,,,,,,others,https://github.com/sql-machine-learning/sqlflow,https://github.com/sql-machine-learning/sqlflow,2018-10-04 06:00:50+00:00,2020-01-24 14:22:53+00:00,2020-01-22 13:16:40+00:00,538.0,176.0,479.0,3518,,,,2.0,Brings SQL and AI together.,30.0,17,,Apache-2.0,,,,,1082.0,,,,,,,,https://hub.docker.com/r/sqlflow/sqlflow,2020-01-24 04:30:41.863703+00:00,1.0,16244.0,True,3,,,,,,,,,,,,,,,,,,,,
216,RStudio,rstudio/rstudio,,,,,,,,,dev-environments,https://github.com/rstudio/rstudio,https://github.com/rstudio/rstudio,2010-12-07 19:10:25+00:00,2020-01-24 19:00:30+00:00,2020-01-24 17:56:22+00:00,744.0,1327.0,2060.0,3042,27655.0,,,,RStudio is an integrated development environment (IDE) for R.,93.0,17,,AGPL-3.0,,,,,,,,,,,,,,,,,False,3,,,,,,,,,,,,,,,,,,,,
217,CBoard,TuiQiao/CBoard,peterzhang921/cboard,,,,,,,,business-intelligence,https://github.com/TuiQiao/CBoard,https://github.com/TuiQiao/CBoard,2016-09-21 09:03:42+00:00,2019-09-22 09:52:15+00:00,2019-09-22 09:52:02+00:00,970.0,76.0,488.0,2307,1319.0,,,,"An easy to use, self-service open BI reporting and BI dashboard platform.",30.0,17,,Apache-2.0,,,,,86.0,,,,,,,,https://hub.docker.com/r/peterzhang921/cboard,2017-10-18 08:07:27.125391+00:00,4.0,3470.0,True,3,,,,,,,,,,,,,,,,,,,,
218,Glow,pytorch/glow,,,,,,,,,accelerators,https://github.com/pytorch/glow,https://github.com/pytorch/glow,2017-09-29 14:28:18+00:00,2020-01-24 20:18:34+00:00,2020-01-24 20:18:07+00:00,345.0,195.0,394.0,1939,4684.0,,,,Compiler for Neural Network hardware accelerators.,130.0,17,,Apache-2.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
219,Singa,apache/singa,apache/singa,,,,,,,,ml-platforms,https://github.com/apache/singa,https://github.com/apache/singa,2015-04-02 07:00:05+00:00,2020-01-23 02:13:01+00:00,2020-01-18 05:14:32+00:00,484.0,31.0,,1878,1586.0,2019-04-07 06:32:58+00:00,2.0.0,1.0,"Flexible architecture for scalable distributed training, it is extensible to run over a wide range of hardware, and..",62.0,17,,Apache-2.0,,,,,2.0,,,,,,,,https://hub.docker.com/r/apache/singa,2019-06-04 04:32:52.195956+00:00,2.0,116.0,True,3,,conda-forge/singa-cpu,,https://anaconda.org/conda-forge/singa-cpu,,,,,,,,,,,,,,,,
220,kapacitor,influxdata/kapacitor,,,,,,,,,data-processing,https://github.com/influxdata/kapacitor,https://github.com/influxdata/kapacitor,2015-08-31 14:54:42+00:00,2020-01-21 18:43:01+00:00,2020-01-21 18:42:59+00:00,412.0,673.0,898.0,1852,1645.0,,,,"Open source framework for processing, monitoring, and alerting on time series data.",90.0,17,,MIT,,,,,,,,,,,,,,,,,True,3,,,github.com/influxdata/kapacitor/cmd/kapacitor,,,,,,,,,,,,,,,,,
221,PixelAnnotationTool,abreheret/PixelAnnotationTool,,,,,,,,,data-labeling,https://github.com/abreheret/PixelAnnotationTool,https://github.com/abreheret/PixelAnnotationTool,2017-10-03 16:52:13+00:00,2020-01-07 10:57:17+00:00,2020-01-07 10:40:15+00:00,170.0,16.0,26.0,674,104.0,2020-01-07 11:10:28+00:00,1.4.0,7.0,Annotate quickly images.,7.0,17,,LGPL-3.0,,,,,409.0,,,,,,,,,,,,True,3,,,,,,,,,,11048.0,,,,,,,,,,
222,Samza,apache/samza,,,,,,,,org.apache.samza:samza-core,data-processing,https://github.com/apache/samza,https://github.com/apache/samza,2015-03-14 07:00:05+00:00,2020-01-23 23:25:27+00:00,2020-01-23 19:37:55+00:00,253.0,28.0,,614,2082.0,,,,"Near-realtime, asynchronous computational framework for stream processing.",172.0,17,,Apache-2.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
223,FfDL,IBM/FfDL,ffdlops/ffdl,,,,,,,,ml-platforms,https://github.com/IBM/FfDL,https://github.com/IBM/FfDL,2018-02-07 19:00:14+00:00,2019-12-16 20:56:29+00:00,2019-04-27 04:05:34+00:00,169.0,32.0,40.0,582,89.0,,,2.0,"Fabric for Deep Learning (FfDL, pronounced fiddle) is a Deep Learning Platform offering TensorFlow, Caffe, PyTorch..",15.0,17,,Apache-2.0,,,,,1863.0,,,,,,,,https://hub.docker.com/r/ffdlops/ffdl,2019-08-08 06:37:06.060921+00:00,,42866.0,True,3,,,,,,,,,,,,,,,,,,,,
224,Semantic Segmentation Editor,Hitachi-Automotive-And-Industry-Lab/semantic-segmentation-editor,hitachiail/semantic-segmentation-editor,,,,,,,,data-labeling,https://github.com/Hitachi-Automotive-And-Industry-Lab/semantic-segmentation-editor,https://github.com/Hitachi-Automotive-And-Industry-Lab/semantic-segmentation-editor,2018-07-25 07:44:38+00:00,2020-01-06 08:09:04+00:00,2020-01-04 17:32:02+00:00,160.0,15.0,56.0,515,39.0,2020-01-04 17:34:53+00:00,1.3.0,6.0,Web labeling tool for camera and LIDAR data.,4.0,17,,MIT,,,,,47.0,,,,,,,,https://hub.docker.com/r/hitachiail/semantic-segmentation-editor,2018-07-30 16:21:29.496121+00:00,6.0,846.0,True,3,,,,,,,,,,,,,,,,,,,,
225,Falcon,uwdata/falcon,,,falcon-vis,,,,,,data-viz,https://github.com/uwdata/falcon,https://github.com/uwdata/falcon,2016-10-04 22:14:26+00:00,2020-01-24 18:38:41+00:00,2020-01-24 18:38:33+00:00,23.0,9.0,89.0,411,609.0,2019-08-29 17:50:40.982000+00:00,0.15.0,18.0,Brushing and linking for big data.,5.0,17,,BSD-3-Clause,,,,,82.0,https://www.npmjs.com/package/falcon-vis,2019-08-29 17:50:40.982000+00:00,,82.0,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
226,ML Hub,ml-tooling/ml-hub,mltooling/ml-hub,,,,,,,,ml-platforms,https://github.com/ml-tooling/ml-hub,https://github.com/ml-tooling/ml-hub,2019-06-26 15:05:50+00:00,2020-01-21 10:26:02+00:00,2019-12-02 10:05:33+00:00,15.0,1.0,2.0,55,181.0,2019-12-02 12:20:53+00:00,0.1.10,7.0,Multi-user development platform for machine learning teams. Simple to setup within minutes.,4.0,17,,Apache-2.0,,,,,2811.0,,,,,,,,https://hub.docker.com/r/mltooling/ml-hub,2020-01-17 16:52:27.888526+00:00,3.0,19519.0,True,3,,,,,,,,,,95.0,,,,,,,,,,
227,DeepFaceLab,iperov/DeepFaceLab,,,,,,,,,ml-applications,https://github.com/iperov/DeepFaceLab,https://github.com/iperov/DeepFaceLab,2018-06-04 13:10:00+00:00,2020-01-24 14:18:48+00:00,2020-01-24 07:51:54+00:00,2669.0,176.0,316.0,12127,728.0,,,,DeepFaceLab is a tool that utilizes machine learning to replace faces in videos. Includes prebuilt ready to work..,17.0,16,,GPL-3.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
228,PlotNeuralNet,HarisIqbal88/PlotNeuralNet,,,,,,,,,model-viz,https://github.com/HarisIqbal88/PlotNeuralNet,https://github.com/HarisIqbal88/PlotNeuralNet,2018-07-24 16:51:34+00:00,2020-01-17 15:33:49+00:00,2020-01-17 15:31:36+00:00,1015.0,42.0,36.0,7483,48.0,2018-12-25 20:56:33+00:00,1.0.0,2.0,Latex code for making neural networks diagrams.,9.0,16,,MIT,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
229,TensorRT,NVIDIA/TensorRT,,,,,,,,,accelerators,https://github.com/NVIDIA/TensorRT,https://github.com/NVIDIA/TensorRT,2019-05-02 22:02:08+00:00,2020-01-23 19:15:46+00:00,2020-01-23 19:14:12+00:00,374.0,79.0,220.0,1869,40.0,2020-01-22 23:48:46+00:00,20.01,5.0,TensorRT is a C++ library for high performance inference on NVIDIA GPUs and deep learning accelerators.,8.0,16,,Apache-2.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
230,ML Workspace,ml-tooling/ml-workspace,mltooling/ml-workspace,,,,,,,,dev-environments,https://github.com/ml-tooling/ml-workspace,https://github.com/ml-tooling/ml-workspace,2019-05-27 16:55:15+00:00,2020-01-24 15:23:11+00:00,2020-01-24 15:23:03+00:00,92.0,11.0,9.0,890,477.0,,,,All-in-one web-based IDE specialized for machine learning and data science.,6.0,16,,Apache-2.0,,,,,5976.0,,,,,,,,https://hub.docker.com/r/mltooling/ml-workspace,2019-10-04 11:39:05.654300+00:00,7.0,47809.0,True,3,,,,,,,,,,,,,,,,,,,,
231,Banana,LucidWorks/banana,,,,,,,,,data-viz,https://github.com/lucidworks/banana,https://github.com/lucidworks/banana,2013-11-21 17:30:57+00:00,2020-01-17 08:09:08+00:00,2019-11-13 13:39:15+00:00,218.0,99.0,47.0,636,,2019-11-13 12:06:29+00:00,1.6.26,9.0,Banana for Solr - A Port of Kibana.,44.0,16,,Apache-2.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
232,Aurora,apache/aurora,,,,,aurora-cli,,,,job-scheduler,https://github.com/apache/aurora,https://github.com/apache/aurora,2013-11-05 08:00:13+00:00,2020-01-13 19:24:16+00:00,2020-01-13 15:49:50+00:00,222.0,11.0,25.0,623,4090.0,,,,"Apache Aurora - A Mesos framework for long-running services, cron jobs, and ad-hoc jobs.",137.0,16,,Apache-2.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
233,Amundsen,lyft/amundsen,amundsendev/amundsen-search,,,,,,,,data-integration,https://github.com/lyft/amundsen,https://github.com/lyft/amundsen,2019-05-14 15:12:40+00:00,2020-01-24 06:59:00+00:00,2020-01-24 06:58:56+00:00,99.0,69.0,40.0,591,131.0,,,,Metadata driven application for improving the productivity of data engineers when interacting with data.,24.0,16,,Apache-2.0,,,,,2370.0,,,,,,,,https://hub.docker.com/r/amundsendev/amundsen-search,2019-12-20 18:31:47.153282+00:00,,18963.0,True,3,,,,,,,,,,,,,,,,,,,,
234,Sequeler,Alecaddd/sequeler,,,,,,,,,db-gui,https://github.com/Alecaddd/sequeler,https://github.com/Alecaddd/sequeler,2017-08-02 04:38:08+00:00,2019-12-01 04:20:31+00:00,2019-11-17 08:00:35+00:00,48.0,41.0,175.0,512,655.0,2019-09-01 23:09:46+00:00,0.7.3,41.0,SQL Client built in Vala.,34.0,16,,GPL-3.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
235,h2o-flow,h2oai/h2o-flow,,,,,,,,,dev-environments,https://github.com/h2oai/h2o-flow,https://github.com/h2oai/h2o-flow,2014-10-08 22:52:26+00:00,2019-11-18 21:01:45+00:00,2019-11-18 21:01:38+00:00,56.0,4.0,,104,2899.0,2015-01-16 01:48:10+00:00,0.2.27,17.0,Web based interactive computing environment for H2O.,36.0,16,,MIT,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
236,MediaPipe,google/mediapipe,,,,,,,,,others,https://github.com/google/mediapipe,https://github.com/google/mediapipe,2019-06-13 19:16:41+00:00,2020-01-21 20:27:51+00:00,2020-01-18 01:05:43+00:00,756.0,65.0,338.0,4308,50.0,2020-01-10 23:55:39+00:00,V0.6.8,10.0,MediaPipe is a cross-platform framework for building multimodal applied machine learning pipelines.,2.0,15,,Apache-2.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
237,Automatic-Speech-Recognition,zzw922cn/Automatic_Speech_Recognition,,,,,,,,,ml-applications,https://github.com/zzw922cn/Automatic_Speech_Recognition,https://github.com/zzw922cn/Automatic_Speech_Recognition,2016-11-13 03:51:07+00:00,2019-12-16 20:32:44+00:00,2019-10-17 00:59:04+00:00,510.0,67.0,19.0,2605,253.0,,,,End-to-end Automatic Speech Recognition for Madarian and English in Tensorflow.,9.0,15,,MIT,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
238,Onyx,onyx-platform/onyx,,,,,,,,,data-processing,https://github.com/onyx-platform/onyx,https://github.com/onyx-platform/onyx,2013-12-02 01:21:14+00:00,2019-08-31 10:58:07+00:00,2019-08-31 10:50:10+00:00,201.0,80.0,509.0,1935,6828.0,,,,"Distributed, masterless, high performance, fault tolerant data processing.",62.0,15,,EPL-1.0,,,,,,,,,,,,,,,,,False,3,,,,,,,,,,,,,,,,,,,,
239,BertViz,jessevig/bertviz,,,,,,,,,model-viz,https://github.com/jessevig/bertviz,https://github.com/jessevig/bertviz,2018-12-16 16:50:42+00:00,2019-12-02 06:53:45+00:00,2019-12-02 06:53:30+00:00,231.0,13.0,17.0,1315,178.0,,,,"Tool for visualizing attention in the Transformer model (BERT, GPT-2, Albert, XLNet, RoBERTa, CTRL, etc.).",3.0,15,,Apache-2.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
240,Labelbox,Labelbox/Labelbox,,,,,,,,,data-labeling,https://github.com/Labelbox/Labelbox,https://github.com/Labelbox/Labelbox,2018-01-07 06:26:16+00:00,2019-11-26 21:42:05+00:00,2019-11-26 21:42:05+00:00,194.0,19.0,,1277,749.0,,,,Labelbox is the fastest way to annotate data to build and ship computer vision applications.,15.0,15,,Apache-2.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
241,Presidio,microsoft/presidio,mcr.microsoft.com/presidio-api,,,,,,,,ml-applications,https://github.com/microsoft/presidio,https://github.com/microsoft/presidio,2018-05-04 11:08:58+00:00,2020-01-23 14:01:32+00:00,2020-01-19 13:46:31+00:00,75.0,17.0,37.0,880,236.0,2020-01-02 09:47:52+00:00,0.5,8.0,"Context aware, pluggable and customizable data protection and anonymization service for text and images.",18.0,15,,MIT,,,,,,,,,,,,,https://hub.docker.com/r/mcr.microsoft.com/presidio-api,,,,True,3,,,,,,,,,,,,,,,,,,,,
242,FastoNoSQL,fastogt/fastonosql,,,,,,,,,db-gui,https://github.com/fastogt/fastonosql,https://github.com/fastogt/fastonosql,2015-07-18 09:10:48+00:00,2020-01-14 06:41:18+00:00,2020-01-14 06:41:11+00:00,53.0,11.0,58.0,617,388.0,2019-09-02 13:35:47+00:00,2.5.1,50.0,"FastoNoSQL is a crossplatform Redis, Memcached, SSDB, LevelDB, RocksDB, UnQLite, LMDB, ForestDB, Pika, Dynomite, KeyDB..",3.0,15,,GPL-3.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
243,Papaya,rii-mango/Papaya,,,papaya-viewer,,,,,,data-viz,https://github.com/rii-mango/Papaya,https://github.com/rii-mango/Papaya,2012-06-17 22:20:58+00:00,2019-05-05 22:26:07+00:00,2019-05-05 22:26:01+00:00,127.0,35.0,133.0,337,1069.0,2019-05-05 22:20:17.720000+00:00,1.0.1449,1.0,A pure JavaScript medical research image viewer.,10.0,15,,BSD-3-Clause,,,,,187.0,https://www.npmjs.com/package/papaya-viewer,2019-05-05 22:20:17.720000+00:00,,187.0,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
244,Meltano,,meltano/meltano,meltano,,,,,,,business-intelligence,,https://gitlab.com/meltano/meltano,,2020-01-23 15:59:04.215559+00:00,,66.0,,,318,,2020-01-23 15:55:42+00:00,1.16.1,96.0,"Convention-over-configuration product for the whole data lifecycle, all the way from loading data to analyzing it.",,15,https://pypi.org/project/meltano,MIT,2020-01-23 15:55:42+00:00,,,1832.0,1832.0,,,,,,,,https://hub.docker.com/r/meltano/meltano,2020-01-23 15:59:04.215559+00:00,4.0,324043.0,True,3,,,,,,,,,,,,,,,,,,,,meltano/meltano
245,RedisAI,RedisAI/RedisAI,redisai/redisai,,,,,,,,model-deployment,https://github.com/RedisAI/RedisAI,https://github.com/RedisAI/RedisAI,2016-09-18 14:59:36+00:00,2020-01-24 10:34:07.893695+00:00,2020-01-24 10:19:24+00:00,31.0,34.0,87.0,300,372.0,,,7.0,A Redis module for serving tensors and executing deep learning graphs.,15.0,15,,RSAL,,,,,351.0,,,,,,,,https://hub.docker.com/r/redisai/redisai,2020-01-24 10:34:07.893695+00:00,,14042.0,False,3,,,,,,,,,,,,,,,,,,,,
246,LOST,l3p-cv/lost,l3pcv/lost,,,,,,,,data-labeling,https://github.com/l3p-cv/lost,https://github.com/l3p-cv/lost,2018-11-12 16:04:39+00:00,2019-12-16 21:26:54+00:00,2019-10-17 15:41:12+00:00,39.0,20.0,30.0,275,1203.0,,,,Label Objects and Save Time (LOST) - Design your own smart Image Annotation process in a web-based environment.,5.0,15,,MIT,,,,,39.0,,,,,,,,https://hub.docker.com/r/l3pcv/lost,2019-10-17 15:30:11.845900+00:00,,548.0,True,3,,,,,,,,,,,,,,,,,,,,
247,Franchise,HVF/franchise,binakot/franchise,,,,,,,,db-gui,https://github.com/HVF/franchise,https://github.com/HVF/franchise,2017-08-01 17:40:56+00:00,2019-12-28 17:10:32+00:00,2019-11-13 16:49:39+00:00,226.0,30.0,26.0,3534,82.0,,,,a notebook sql client. what you get when have a lot of sequels.,15.0,14,,MIT,,,,,13.0,,,,,,,,https://hub.docker.com/r/binakot/franchise,2019-02-27 19:00:24.311109+00:00,2.0,393.0,True,3,,,,,,,,,,,,,,,,,,,,
248,PocketFlow,Tencent/PocketFlow,,,,,,,,,accelerators,https://github.com/Tencent/PocketFlow,https://github.com/Tencent/PocketFlow,2018-10-31 07:45:21+00:00,2019-05-28 02:57:15+00:00,2019-05-28 02:57:14+00:00,454.0,69.0,201.0,2399,214.0,,,,An Automatic Model Compression (AutoMC) framework for developing smaller and faster AI applications.,11.0,14,,BSD-3-Clause,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
